time_ms,mean_auc,sem_auc,sub-104
418.6,0.4333333333333334,0.0,0.4333333333333334
418.8,0.43194444444444446,0.0,0.43194444444444446
419.0,0.42847222222222225,0.0,0.42847222222222225
419.20000000000005,0.4256944444444445,0.0,0.4256944444444445
419.4,0.4270833333333333,0.0,0.4270833333333333
419.59999999999997,0.428125,0.0,0.428125
419.8,0.42951388888888886,0.0,0.42951388888888886
420.0,0.428125,0.0,0.428125
420.20000000000005,0.42638888888888893,0.0,0.42638888888888893
420.4,0.42465277777777777,0.0,0.42465277777777777
420.59999999999997,0.42430555555555555,0.0,0.42430555555555555
420.8,0.4260416666666666,0.0,0.4260416666666666
421.0,0.42361111111111105,0.0,0.42361111111111105
421.20000000000005,0.4229166666666667,0.0,0.4229166666666667
421.4,0.42013888888888884,0.0,0.42013888888888884
421.59999999999997,0.4149305555555555,0.0,0.4149305555555555
421.8,0.41180555555555554,0.0,0.41180555555555554
422.0,0.4083333333333333,0.0,0.4083333333333333
422.20000000000005,0.40694444444444444,0.0,0.40694444444444444
422.4,0.40555555555555556,0.0,0.40555555555555556
422.59999999999997,0.40381944444444445,0.0,0.40381944444444445
422.8,0.40069444444444446,0.0,0.40069444444444446
423.0,0.4027777777777778,0.0,0.4027777777777778
423.20000000000005,0.40069444444444446,0.0,0.40069444444444446
423.4,0.39999999999999997,0.0,0.39999999999999997
423.59999999999997,0.39965277777777775,0.0,0.39965277777777775
423.8,0.39895833333333336,0.0,0.39895833333333336
424.0,0.3975694444444445,0.0,0.3975694444444445
424.20000000000005,0.4,0.0,0.4
424.4,0.39861111111111114,0.0,0.39861111111111114
424.59999999999997,0.3972222222222222,0.0,0.3972222222222222
424.8,0.3979166666666667,0.0,0.3979166666666667
425.0,0.39618055555555554,0.0,0.39618055555555554
425.20000000000005,0.3940972222222222,0.0,0.3940972222222222
425.4,0.3940972222222222,0.0,0.3940972222222222
425.59999999999997,0.39722222222222225,0.0,0.39722222222222225
425.8,0.39652777777777776,0.0,0.39652777777777776
426.0,0.3975694444444445,0.0,0.3975694444444445
426.20000000000005,0.39861111111111114,0.0,0.39861111111111114
426.4,0.40034722222222224,0.0,0.40034722222222224
426.59999999999997,0.39965277777777775,0.0,0.39965277777777775
426.8,0.4013888888888889,0.0,0.4013888888888889
427.0,0.40451388888888895,0.0,0.40451388888888895
427.20000000000005,0.40486111111111106,0.0,0.40486111111111106
427.4,0.4027777777777778,0.0,0.4027777777777778
427.59999999999997,0.4041666666666667,0.0,0.4041666666666667
427.8,0.4024305555555555,0.0,0.4024305555555555
428.0,0.4024305555555555,0.0,0.4024305555555555
428.20000000000005,0.4024305555555555,0.0,0.4024305555555555
428.4,0.403125,0.0,0.403125
428.59999999999997,0.4052083333333333,0.0,0.4052083333333333
428.8,0.40486111111111106,0.0,0.40486111111111106
429.0,0.4041666666666666,0.0,0.4041666666666666
429.20000000000005,0.40381944444444445,0.0,0.40381944444444445
429.4,0.4059027777777778,0.0,0.4059027777777778
429.59999999999997,0.4083333333333334,0.0,0.4083333333333334
429.8,0.4100694444444445,0.0,0.4100694444444445
430.0,0.41180555555555554,0.0,0.41180555555555554
430.20000000000005,0.41597222222222224,0.0,0.41597222222222224
430.4,0.41527777777777775,0.0,0.41527777777777775
430.59999999999997,0.41597222222222224,0.0,0.41597222222222224
430.8,0.41909722222222223,0.0,0.41909722222222223
431.0,0.41875,0.0,0.41875
431.20000000000005,0.42118055555555556,0.0,0.42118055555555556
431.4,0.42361111111111105,0.0,0.42361111111111105
431.59999999999997,0.4239583333333333,0.0,0.4239583333333333
431.8,0.42256944444444444,0.0,0.42256944444444444
432.0,0.425,0.0,0.425
432.2,0.42673611111111115,0.0,0.42673611111111115
432.40000000000003,0.4291666666666667,0.0,0.4291666666666667
432.59999999999997,0.4295138888888889,0.0,0.4295138888888889
432.8,0.43229166666666663,0.0,0.43229166666666663
433.0,0.4347222222222221,0.0,0.4347222222222221
433.2,0.43784722222222233,0.0,0.43784722222222233
433.40000000000003,0.4378472222222222,0.0,0.4378472222222222
433.59999999999997,0.4413194444444445,0.0,0.4413194444444445
433.8,0.4427083333333333,0.0,0.4427083333333333
434.0,0.4454861111111111,0.0,0.4454861111111111
434.2,0.44548611111111114,0.0,0.44548611111111114
434.40000000000003,0.4479166666666667,0.0,0.4479166666666667
434.59999999999997,0.45138888888888895,0.0,0.45138888888888895
434.8,0.4510416666666667,0.0,0.4510416666666667
435.0,0.44826388888888885,0.0,0.44826388888888885
435.2,0.4493055555555556,0.0,0.4493055555555556
435.40000000000003,0.45069444444444445,0.0,0.45069444444444445
435.59999999999997,0.45138888888888895,0.0,0.45138888888888895
435.8,0.45173611111111106,0.0,0.45173611111111106
436.0,0.45451388888888883,0.0,0.45451388888888883
436.2,0.45069444444444445,0.0,0.45069444444444445
436.40000000000003,0.45486111111111116,0.0,0.45486111111111116
436.59999999999997,0.4552083333333334,0.0,0.4552083333333334
436.8,0.4565972222222222,0.0,0.4565972222222222
437.0,0.45833333333333337,0.0,0.45833333333333337
437.2,0.4576388888888888,0.0,0.4576388888888888
437.40000000000003,0.4579861111111111,0.0,0.4579861111111111
437.59999999999997,0.45902777777777776,0.0,0.45902777777777776
437.8,0.45868055555555565,0.0,0.45868055555555565
438.0,0.45555555555555555,0.0,0.45555555555555555
438.2,0.4541666666666666,0.0,0.4541666666666666
438.40000000000003,0.45451388888888894,0.0,0.45451388888888894
438.59999999999997,0.4572916666666667,0.0,0.4572916666666667
438.8,0.45798611111111115,0.0,0.45798611111111115
439.0,0.4576388888888888,0.0,0.4576388888888888
439.2,0.4572916666666667,0.0,0.4572916666666667
439.40000000000003,0.4559027777777779,0.0,0.4559027777777779
439.59999999999997,0.45555555555555555,0.0,0.45555555555555555
439.8,0.4572916666666667,0.0,0.4572916666666667
440.0,0.45902777777777787,0.0,0.45902777777777787
440.2,0.4600694444444445,0.0,0.4600694444444445
440.40000000000003,0.45902777777777776,0.0,0.45902777777777776
440.59999999999997,0.4618055555555555,0.0,0.4618055555555555
440.8,0.4625,0.0,0.4625
441.0,0.4611111111111111,0.0,0.4611111111111111
441.2,0.4625,0.0,0.4625
441.40000000000003,0.46319444444444446,0.0,0.46319444444444446
441.59999999999997,0.4625,0.0,0.4625
441.8,0.4618055555555555,0.0,0.4618055555555555
442.0,0.46319444444444446,0.0,0.46319444444444446
442.2,0.46284722222222224,0.0,0.46284722222222224
442.40000000000003,0.465625,0.0,0.465625
442.59999999999997,0.46736111111111106,0.0,0.46736111111111106
442.8,0.465625,0.0,0.465625
443.0,0.46805555555555556,0.0,0.46805555555555556
443.2,0.46736111111111106,0.0,0.46736111111111106
443.40000000000003,0.465625,0.0,0.465625
443.6,0.4645833333333334,0.0,0.4645833333333334
443.79999999999995,0.46631944444444445,0.0,0.46631944444444445
444.0,0.46736111111111117,0.0,0.46736111111111117
444.2,0.4625,0.0,0.4625
444.40000000000003,0.46388888888888885,0.0,0.46388888888888885
444.6,0.46284722222222224,0.0,0.46284722222222224
444.79999999999995,0.46631944444444445,0.0,0.46631944444444445
445.0,0.46631944444444445,0.0,0.46631944444444445
445.2,0.465625,0.0,0.465625
445.40000000000003,0.4645833333333334,0.0,0.4645833333333334
445.6,0.4625,0.0,0.4625
445.79999999999995,0.46284722222222224,0.0,0.46284722222222224
446.0,0.4614583333333334,0.0,0.4614583333333334
446.2,0.45902777777777787,0.0,0.45902777777777787
446.40000000000003,0.4569444444444445,0.0,0.4569444444444445
446.6,0.4565972222222222,0.0,0.4565972222222222
446.79999999999995,0.45763888888888893,0.0,0.45763888888888893
447.0,0.45555555555555555,0.0,0.45555555555555555
447.2,0.45486111111111116,0.0,0.45486111111111116
447.40000000000003,0.45590277777777777,0.0,0.45590277777777777
447.6,0.45590277777777777,0.0,0.45590277777777777
447.79999999999995,0.4534722222222222,0.0,0.4534722222222222
448.0,0.4520833333333334,0.0,0.4520833333333334
448.2,0.4541666666666666,0.0,0.4541666666666666
